#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome H","NC_006031.1",806660,807637,"-",2888860,,"CAGL0H08217g","XP_447156.1",325,"uncharacterized protein CAGL0H08217g"
"chromosome H","NC_006031.1",808082,809386,"-",2888908,,"CAGL0H08239g","XP_447157.1",434,"uncharacterized protein CAGL0H08239g"
"chromosome H","NC_006031.1",810168,812372,"+",2888445,,"CAGL0H08261g","XP_447158.1",734,"uncharacterized protein CAGL0H08261g"
"chromosome H","NC_006031.1",812738,813058,"-",2888573,,"CAGL0H08283g","XP_447159.1",106,"uncharacterized protein CAGL0H08283g"
"chromosome H","NC_006031.1",814034,814993,"+",2888856,,"CAGL0H08305g","XP_447160.1",319,"uncharacterized protein CAGL0H08305g"
"chromosome H","NC_006031.1",815939,816685,"+",2888881,,"CAGL0H08327g","XP_447161.1",248,"uncharacterized protein CAGL0H08327g"
"chromosome H","NC_006031.1",816990,818942,"-",2888893,,"CAGL0H08349g","XP_447162.1",650,"uncharacterized protein CAGL0H08349g"
"chromosome H","NC_006031.1",819301,820383,"-",2888787,,"CAGL0H08371g","XP_447163.1",360,"uncharacterized protein CAGL0H08371g"
"chromosome H","NC_006031.1",821998,823836,"+",2888665,,"CAGL0H08393g","XP_447164.1",612,"uncharacterized protein CAGL0H08393g"
"chromosome H","NC_006031.1",824631,824933,"+",2888886,,"CAGL0H08415g","XP_447165.1",100,"uncharacterized protein CAGL0H08415g"
"chromosome H","NC_006031.1",825191,829423,"-",2888624,,"CAGL0H08437g","XP_447166.1",1410,"uncharacterized protein CAGL0H08437g"
"chromosome H","NC_006031.1",829775,830455,"-",2888904,,"CAGL0H08459g","XP_447167.1",226,"uncharacterized protein CAGL0H08459g"
"chromosome H","NC_006031.1",831136,832401,"+",2888448,,"CAGL0H08481g","XP_447168.1",421,"uncharacterized protein CAGL0H08481g"
"chromosome H","NC_006031.1",832642,834819,"-",2888797,,"CAGL0H08503g","XP_447169.1",725,"uncharacterized protein CAGL0H08503g"
"chromosome H","NC_006031.1",835080,835385,"+",2888812,,"CAGL0H08525g","XP_447170.1",101,"uncharacterized protein CAGL0H08525g"
"chromosome H","NC_006031.1",836421,836702,"+",9488005,,"CAGL0H08541g","XP_002999554.1",93,"uncharacterized protein CAGL0H08541g"
"chromosome H","NC_006031.1",836841,837386,"-",2888461,,"CAGL0H08547g","XP_447171.1",181,"uncharacterized protein CAGL0H08547g"
"chromosome H","NC_006031.1",837576,840908,"+",2888485,,"CAGL0H08558g","XP_447172.1",1110,"uncharacterized protein CAGL0H08558g"
"chromosome H","NC_006031.1",841038,842903,"-",2888507,,"CAGL0H08580g","XP_447173.1",621,"uncharacterized protein CAGL0H08580g"
"chromosome H","NC_006031.1",843298,844737,"-",2888734,,"CAGL0H08602g","XP_447174.1",479,"uncharacterized protein CAGL0H08602g"
"chromosome H","NC_006031.1",845036,845593,"-",2888717,,"CAGL0H08624g","XP_447175.1",185,"uncharacterized protein CAGL0H08624g"
"chromosome H","NC_006031.1",846457,847779,"+",2888720,,"CAGL0H08690g","XP_447176.1",440,"uncharacterized protein CAGL0H08690g"
"chromosome H","NC_006031.1",848229,849446,"-",2888750,,"CAGL0H08712g","XP_447177.1",405,"uncharacterized protein CAGL0H08712g"
"chromosome H","NC_006031.1",851585,852252,"-",2888745,,"CAGL0H08734g","XP_447178.1",92,"60S ribosomal protein L43"
"chromosome H","NC_006031.1",853720,853968,"-",2888760,,"CAGL0H08756g","XP_447179.1",82,"uncharacterized protein CAGL0H08756g"
"chromosome H","NC_006031.1",854147,857344,"+",2888724,,"CAGL0H08778g","XP_447180.1",1065,"uncharacterized protein CAGL0H08778g"
"chromosome H","NC_006031.1",857901,858347,"+",2888741,,"CAGL0H08800g","XP_447181.1",148,"uncharacterized protein CAGL0H08800g"
"chromosome H","NC_006031.1",858891,860435,"-",2888719,,"CAGL0H08822g","XP_447182.1",514,"uncharacterized protein CAGL0H08822g"
"chromosome H","NC_006031.1",860942,862918,"-",2888677,,"CAGL0H08844g","XP_447183.1",658,"uncharacterized protein CAGL0H08844g"
"chromosome H","NC_006031.1",864317,866293,"-",2888634,,"CAGL0H08866g","XP_447184.1",658,"uncharacterized protein CAGL0H08866g"
"chromosome H","NC_006031.1",867213,869633,"+",2888799,,"CAGL0H08888g","XP_447185.1",806,"uncharacterized protein CAGL0H08888g"
"chromosome H","NC_006031.1",870096,871136,"-",2888726,,"CAGL0H08910g","XP_447186.1",346,"uncharacterized protein CAGL0H08910g"
"chromosome H","NC_006031.1",871668,874779,"+",2888846,,"CAGL0H08932g","XP_447187.1",902,"uncharacterized protein CAGL0H08932g"
"chromosome H","NC_006031.1",875104,875949,"-",2888754,,"CAGL0H08954g","XP_447188.1",281,"uncharacterized protein CAGL0H08954g"
"chromosome H","NC_006031.1",876668,877321,"+",2888728,,"CAGL0H08976g","XP_447189.1",217,"60S ribosomal protein L1"
"chromosome H","NC_006031.1",877952,879595,"+",2888737,,"CAGL0H08998g","XP_447190.1",547,"uncharacterized protein CAGL0H08998g"
"chromosome H","NC_006031.1",880434,884210,"+",2888729,,"CAGL0H09020g","XP_447191.1",1258,"uncharacterized protein CAGL0H09020g"
"chromosome K","NC_006034.2",1214197,1215450,"-",2889985,,"CAGL0K12430g","XP_448756.1",417,"uncharacterized protein CAGL0K12430g"
"chromosome K","NC_006034.2",1216079,1217584,"+",2889986,,"CAGL0K12452g","XP_448757.1",501,"uncharacterized protein CAGL0K12452g"
"chromosome K","NC_006034.2",1218012,1218896,"+",2889987,,"CAGL0K12474g","XP_448758.1",294,"uncharacterized protein CAGL0K12474g"
"chromosome K","NC_006034.2",1219220,1220302,"+",2889988,,"CAGL0K12496g","XP_448759.1",360,"uncharacterized protein CAGL0K12496g"
"chromosome K","NC_006034.2",1220487,1221611,"-",2890415,,"CAGL0K12518g","XP_448760.1",374,"uncharacterized protein CAGL0K12518g"
"chromosome K","NC_006034.2",1224345,1225334,"-",2890416,,"CAGL0K12540g","XP_448761.1",329,"uncharacterized protein CAGL0K12540g"
"chromosome C","NC_006026.1",2137,4284,"-",2886912,,"CAGL0C00110g","XP_445189.1",715,"uncharacterized protein CAGL0C00110g"
"chromosome C","NC_006026.1",11626,12939,"-",2886748,,"CAGL0C00209g","XP_445190.1",437,"uncharacterized protein CAGL0C00209g"
"chromosome C","NC_006026.1",15916,17538,"+",2886753,,"CAGL0C00231g","XP_445191.1",540,"uncharacterized protein CAGL0C00231g"
"chromosome C","NC_006026.1",18884,23710,"-",2886763,,"CAGL0C00253g","XP_445192.1",1608,"uncharacterized protein CAGL0C00253g"
"chromosome C","NC_006026.1",28113,28823,"+",2886921,,"CAGL0C00275g","XP_445193.1",236,"uncharacterized protein CAGL0C00275g"
"chromosome C","NC_006026.1",29470,31620,"+",2886766,,"CAGL0C00297g","XP_445194.1",716,"uncharacterized protein CAGL0C00297g"
"chromosome C","NC_006026.1",32335,34077,"-",2886851,,"CAGL0C00319g","XP_445195.1",580,"uncharacterized protein CAGL0C00319g"
"chromosome C","NC_006026.1",34815,35165,"+",2886867,,"CAGL0C00341g","XP_445196.1",116,"uncharacterized protein CAGL0C00341g"
"chromosome C","NC_006026.1",35769,36599,"-",2886951,,"CAGL0C00363g","XP_445197.1",276,"uncharacterized protein CAGL0C00363g"
"chromosome C","NC_006026.1",37253,39814,"+",2886904,,"CAGL0C00385g","XP_445198.1",853,"uncharacterized protein CAGL0C00385g"
"chromosome C","NC_006026.1",40815,42467,"+",2886906,,"CAGL0C00407g","XP_445199.1",550,"uncharacterized protein CAGL0C00407g"
"chromosome C","NC_006026.1",43086,43790,"+",2886913,,"CAGL0C00429g","XP_445200.1",234,"uncharacterized protein CAGL0C00429g"
"chromosome C","NC_006026.1",44179,44712,"-",2886725,,"CAGL0C00451g","XP_445201.1",177,"uncharacterized protein CAGL0C00451g"
"chromosome C","NC_006026.1",45221,52360,"-",2886754,,"CAGL0C00473g","XP_445202.1",2379,"uncharacterized protein CAGL0C00473g"
"chromosome C","NC_006026.1",53079,53465,"-",2886750,,"CAGL0C00495g","XP_445203.1",128,"uncharacterized protein CAGL0C00495g"
"chromosome C","NC_006026.1",54154,56700,"+",2886760,,"CAGL0C00517g","XP_445204.1",848,"uncharacterized protein CAGL0C00517g"
"chromosome C","NC_006026.1",57175,59502,"+",2886764,,"CAGL0C00539g","XP_445205.2",593,"uncharacterized protein CAGL0C00539g"
"chromosome C","NC_006026.1",59854,61893,"-",2886768,,"CAGL0C00561g","XP_445206.1",679,"uncharacterized protein CAGL0C00561g"
"chromosome C","NC_006026.1",62224,63396,"+",2886844,,"CAGL0C00583g","XP_445207.1",390,"uncharacterized protein CAGL0C00583g"
"chromosome C","NC_006026.1",63957,64904,"+",2886861,,"CAGL0C00605g","XP_445208.1",315,"uncharacterized protein CAGL0C00605g"
"chromosome C","NC_006026.1",65389,66483,"+",2886881,,"CAGL0C00627g","XP_445209.1",364,"uncharacterized protein CAGL0C00627g"
"chromosome C","NC_006026.1",66983,68512,"+",2886903,,"CAGL0C00649g","XP_445210.1",509,"uncharacterized protein CAGL0C00649g"
"chromosome C","NC_006026.1",69396,71900,"+",2886905,,"CAGL0C00671g","XP_445211.1",834,"uncharacterized protein CAGL0C00671g"
"chromosome C","NC_006026.1",72387,73334,"+",2886907,,"CAGL0C00693g","XP_445212.1",315,"uncharacterized protein CAGL0C00693g"
"chromosome C","NC_006026.1",74095,74667,"-",2886879,,"CAGL0C00715g","XP_445213.1",190,"uncharacterized protein CAGL0C00715g"
"chromosome C","NC_006026.1",75028,77478,"-",2886797,,"CAGL0C00737g","XP_445214.1",816,"uncharacterized protein CAGL0C00737g"
"chromosome C","NC_006026.1",78078,80435,"-",2886756,,"CAGL0C00759g","XP_445215.1",785,"uncharacterized protein CAGL0C00759g"
"chromosome C","NC_006026.1",81411,82193,"+",2886926,,"CAGL0C00781g","XP_445216.1",260,"uncharacterized protein CAGL0C00781g"
"chromosome C","NC_006026.1",86130,88502,"+",2886801,,"CAGL0C00847g","XP_445219.1",790,"uncharacterized protein CAGL0C00847g"
"chromosome C","NC_006026.1",96914,100018,"+",2886785,,"CAGL0C00968g","XP_445221.1",1034,"uncharacterized protein CAGL0C00968g"
"chromosome C","NC_006026.1",114805,117915,"+",2886784,,"CAGL0C01133g","XP_445223.1",1036,"uncharacterized protein CAGL0C01133g"
"chromosome C","NC_006026.1",119007,119954,"+",2886788,,"CAGL0C01155g","XP_445224.1",315,"uncharacterized protein CAGL0C01155g"
"chromosome C","NC_006026.1",120608,121681,"+",2886787,,"CAGL0C01177g","XP_445225.1",357,"uncharacterized protein CAGL0C01177g"
"chromosome C","NC_006026.1",121944,124712,"-",2886777,,"CAGL0C01199g","XP_445226.1",922,"uncharacterized protein CAGL0C01199g"
"chromosome C","NC_006026.1",125743,127896,"-",2886808,,"CAGL0C01221g","XP_445227.1",717,"uncharacterized protein CAGL0C01221g"
"chromosome C","NC_006026.1",128629,129780,"+",2886805,,"CAGL0C01243g","XP_445228.1",383,"uncharacterized protein CAGL0C01243g"
"chromosome C","NC_006026.1",129884,134389,"-",2886814,,"CAGL0C01265g","XP_445229.1",1501,"uncharacterized protein CAGL0C01265g"
"chromosome C","NC_006026.1",134970,135794,"-",2886811,,"CAGL0C01287g","XP_445230.1",274,"uncharacterized protein CAGL0C01287g"
"chromosome C","NC_006026.1",136270,139602,"+",2886810,,"CAGL0C01309g","XP_445231.1",1110,"uncharacterized protein CAGL0C01309g"
"chromosome C","NC_006026.1",140060,140509,"+",9487969,,"CAGL0C01325g","XP_002999521.1",149,"uncharacterized protein CAGL0C01325g"
"chromosome C","NC_006026.1",141275,142399,"+",2886929,,"CAGL0C01331g","XP_445232.1",374,"uncharacterized protein CAGL0C01331g"
"chromosome C","NC_006026.1",142575,145268,"-",2886812,,"CAGL0C01353g","XP_445233.1",897,"uncharacterized protein CAGL0C01353g"
"chromosome C","NC_006026.1",146471,148522,"+",2886939,,"CAGL0C01375g","XP_445234.1",683,"uncharacterized protein CAGL0C01375g"
"chromosome C","NC_006026.1",148889,151177,"-",2886826,,"CAGL0C01397g","XP_445235.1",762,"uncharacterized protein CAGL0C01397g"
"chromosome C","NC_006026.1",153063,154982,"-",2886941,,"CAGL0C01419g","XP_445236.1",639,"uncharacterized protein CAGL0C01419g"
"chromosome C","NC_006026.1",156370,156618,"+",9487970,,"CAGL0C01435g","XP_002999522.1",82,"uncharacterized protein CAGL0C01435g"
"chromosome C","NC_006026.1",156930,159947,"-",2886933,,"CAGL0C01441g","XP_445237.1",1005,"uncharacterized protein CAGL0C01441g"
"chromosome C","NC_006026.1",160384,162501,"-",2886942,,"CAGL0C01463g","XP_445238.1",705,"uncharacterized protein CAGL0C01463g"
"chromosome C","NC_006026.1",162991,164613,"-",2886946,,"CAGL0C01485g","XP_445239.1",540,"uncharacterized protein CAGL0C01485g"
"chromosome C","NC_006026.1",165241,166932,"+",2886854,,"CAGL0C01507g","XP_445240.1",563,"uncharacterized protein CAGL0C01507g"
"chromosome C","NC_006026.1",167802,168512,"+",2886869,,"CAGL0C01529g","XP_445241.1",236,"uncharacterized protein CAGL0C01529g"
"chromosome C","NC_006026.1",169232,169897,"-",2886956,,"CAGL0C01551g","XP_445242.1",221,"uncharacterized protein CAGL0C01551g"
"chromosome C","NC_006026.1",170694,171764,"+",2886947,,"CAGL0C01573g","XP_445243.1",356,"uncharacterized protein CAGL0C01573g"
"chromosome C","NC_006026.1",172380,174038,"+",2886949,,"CAGL0C01595g","XP_445244.1",552,"uncharacterized protein CAGL0C01595g"
"chromosome C","NC_006026.1",174618,175334,"+",2886895,,"CAGL0C01617g","XP_445245.1",238,"uncharacterized protein CAGL0C01617g"
"chromosome C","NC_006026.1",175747,177162,"+",2886890,,"CAGL0C01639g","XP_445246.1",471,"uncharacterized protein CAGL0C01639g"
"chromosome C","NC_006026.1",177284,178411,"-",2886908,,"CAGL0C01661g","XP_445247.1",375,"uncharacterized protein CAGL0C01661g"
"chromosome C","NC_006026.1",178695,182042,"+",2886964,,"CAGL0C01683g","XP_445248.1",1115,"uncharacterized protein CAGL0C01683g"
"chromosome C","NC_006026.1",182305,182799,"-",2886954,,"CAGL0C01705g","XP_445249.1",164,"uncharacterized protein CAGL0C01705g"
"chromosome C","NC_006026.1",183722,185065,"+",2886834,,"CAGL0C01727g","XP_445250.1",447,"uncharacterized protein CAGL0C01727g"
"chromosome C","NC_006026.1",185416,186123,"-",2886922,,"CAGL0C01749g","XP_445251.1",235,"uncharacterized protein CAGL0C01749g"
"chromosome C","NC_006026.1",187030,188487,"+",2886953,,"CAGL0C01771g","XP_445252.1",485,"uncharacterized protein CAGL0C01771g"
"chromosome C","NC_006026.1",188714,189049,"-",2886960,,"CAGL0C01793g","XP_445253.1",111,"uncharacterized protein CAGL0C01793g"
"chromosome C","NC_006026.1",189501,190973,"-",2886959,,"CAGL0C01815g","XP_445254.1",490,"uncharacterized protein CAGL0C01815g"
"chromosome C","NC_006026.1",191463,193387,"-",2886963,,"CAGL0C01837g","XP_445255.2",340,"uncharacterized protein CAGL0C01837g"
"chromosome C","NC_006026.1",193730,196167,"-",2886740,,"CAGL0C01859g","XP_445256.2",427,"uncharacterized protein CAGL0C01859g"
"chromosome C","NC_006026.1",196299,199298,"+",2886747,,"CAGL0C01881g","XP_445257.1",999,"uncharacterized protein CAGL0C01881g"
"chromosome C","NC_006026.1",199487,201796,"-",2886773,,"CAGL0C01903g","XP_445258.1",769,"uncharacterized protein CAGL0C01903g"
"chromosome C","NC_006026.1",202384,202488,"-",9487971,,"CAGL0C01919g","XP_002999523.1",34,"uncharacterized protein CAGL0C01919g"
"chromosome C","NC_006026.1",202920,204122,"-",2886817,,"CAGL0C01925g","XP_445259.1",400,"uncharacterized protein CAGL0C01925g"
"chromosome C","NC_006026.1",204411,206528,"+",2886802,,"CAGL0C01947g","XP_445260.1",705,"uncharacterized protein CAGL0C01947g"
"chromosome C","NC_006026.1",206652,208511,"-",2886752,,"CAGL0C01969g","XP_445261.1",619,"uncharacterized protein CAGL0C01969g"
"chromosome C","NC_006026.1",208793,209806,"+",2886853,,"CAGL0C01991g","XP_445262.1",337,"uncharacterized protein CAGL0C01991g"
"chromosome C","NC_006026.1",209930,210919,"-",2886794,,"CAGL0C02013g","XP_445263.1",329,"uncharacterized protein CAGL0C02013g"
"chromosome C","NC_006026.1",211507,212958,"+",2886847,,"CAGL0C02035g","XP_445264.1",483,"uncharacterized protein CAGL0C02035g"
"chromosome H","NC_006031.1",884592,885755,"+",2888470,,"CAGL0H09042g","XP_447192.1",387,"uncharacterized protein CAGL0H09042g"
"chromosome H","NC_006031.1",886051,886701,"-",2888801,,"CAGL0H09064g","XP_447193.1",216,"uncharacterized protein CAGL0H09064g"
"chromosome H","NC_006031.1",887366,888061,"-",2888832,,"CAGL0H09086g","XP_447194.1",231,"uncharacterized protein CAGL0H09086g"
"chromosome H","NC_006031.1",889038,890636,"+",2888746,,"CAGL0H09108g","XP_447195.1",532,"uncharacterized protein CAGL0H09108g"
"chromosome H","NC_006031.1",891140,894187,"-",2888794,,"CAGL0H09130g","XP_447196.1",1015,"uncharacterized protein CAGL0H09130g"
"chromosome H","NC_006031.1",895722,898055,"-",2888743,,"CAGL0H09152g","XP_447197.1",777,"uncharacterized protein CAGL0H09152g"
"chromosome H","NC_006031.1",898883,901978,"-",2888733,,"CAGL0H09174g","XP_447198.1",1031,"uncharacterized protein CAGL0H09174g"
"chromosome H","NC_006031.1",902895,903869,"+",2888653,,"CAGL0H09196g","XP_447199.1",324,"uncharacterized protein CAGL0H09196g"
"chromosome H","NC_006031.1",904209,905048,"-",2888742,,"CAGL0H09218g","XP_447200.1",279,"uncharacterized protein CAGL0H09218g"
"chromosome H","NC_006031.1",905670,907598,"-",2888721,,"CAGL0H09240g","XP_447201.1",642,"uncharacterized protein CAGL0H09240g"
"chromosome H","NC_006031.1",908258,910135,"-",2888837,,"CAGL0H09262g","XP_447202.1",625,"uncharacterized protein CAGL0H09262g"
"chromosome H","NC_006031.1",911146,911433,"+",2888718,,"CAGL0H09306g","XP_447203.1",95,"uncharacterized protein CAGL0H09306g"
"chromosome H","NC_006031.1",911758,911967,"-",2888725,,"CAGL0H09328g","XP_447204.1",69,"uncharacterized protein CAGL0H09328g"
"chromosome H","NC_006031.1",912452,918349,"-",2888633,,"CAGL0H09350g","XP_447205.1",1965,"uncharacterized protein CAGL0H09350g"
"chromosome H","NC_006031.1",918777,919955,"-",2888727,,"CAGL0H09372g","XP_447206.1",392,"uncharacterized protein CAGL0H09372g"
"chromosome H","NC_006031.1",920468,921373,"-",2888537,,"CAGL0H09394g","XP_447207.1",301,"uncharacterized protein CAGL0H09394g"
"chromosome H","NC_006031.1",921571,923823,"+",2888723,,"CAGL0H09416g","XP_447208.1",750,"uncharacterized protein CAGL0H09416g"
"chromosome H","NC_006031.1",924130,925104,"-",2888715,,"CAGL0H09438g","XP_447209.1",324,"uncharacterized protein CAGL0H09438g"
"chromosome H","NC_006031.1",925461,927686,"-",2888759,,"CAGL0H09460g","XP_447210.1",741,"uncharacterized protein CAGL0H09460g"
"chromosome H","NC_006031.1",928384,928788,"-",2888614,,"CAGL0H09482g","XP_447211.1",134,"uncharacterized protein CAGL0H09482g"
"chromosome H","NC_006031.1",929241,930857,"-",2888612,,"CAGL0H09504g","XP_447212.1",538,"uncharacterized protein CAGL0H09504g"
"chromosome H","NC_006031.1",931276,934683,"-",2888753,,"CAGL0H09526g","XP_447213.1",1135,"uncharacterized protein CAGL0H09526g"
"chromosome H","NC_006031.1",935231,935815,"-",2888716,,"CAGL0H09548g","XP_447214.1",194,"uncharacterized protein CAGL0H09548g"
"chromosome H","NC_006031.1",937859,938569,"+",2888530,,"CAGL0H09592g","XP_447215.1",236,"uncharacterized protein CAGL0H09592g"
"chromosome H","NC_006031.1",939286,939996,"-",2888738,,"CAGL0H09614g","XP_447216.1",236,"uncharacterized protein CAGL0H09614g"
"chromosome C","NC_006026.1",213180,213539,"-",2886886,,"CAGL0C02057g","XP_445265.1",119,"uncharacterized protein CAGL0C02057g"
"chromosome C","NC_006026.1",213832,214629,"+",2886863,,"CAGL0C02079g","XP_445266.1",265,"uncharacterized protein CAGL0C02079g"
"chromosome C","NC_006026.1",214712,215305,"-",2886894,,"CAGL0C02101g","XP_445267.1",197,"uncharacterized protein CAGL0C02101g"
"chromosome C","NC_006026.1",215564,216457,"+",2886889,,"CAGL0C02123g","XP_445268.1",297,"uncharacterized protein CAGL0C02123g"
"chromosome C","NC_006026.1",216905,219238,"-",2886955,,"CAGL0C02145g","XP_445269.1",777,"uncharacterized protein CAGL0C02145g"
"chromosome C","NC_006026.1",220619,222061,"+",2886910,,"CAGL0C02167g","XP_445270.1",480,"uncharacterized protein CAGL0C02167g"
"chromosome C","NC_006026.1",222418,223767,"+",2886930,,"CAGL0C02189g","XP_445271.1",449,"uncharacterized protein CAGL0C02189g"
"chromosome C","NC_006026.1",225012,226457,"+",2886767,,"CAGL0C02211g","XP_445272.1",481,"uncharacterized protein CAGL0C02211g"
"chromosome C","NC_006026.1",226767,227324,"-",2886770,,"CAGL0C02233g","XP_445273.1",185,"uncharacterized protein CAGL0C02233g"
"chromosome C","NC_006026.1",228009,229955,"-",2886856,,"CAGL0C02255g","XP_445274.1",648,"uncharacterized protein CAGL0C02255g"
"chromosome C","NC_006026.1",230496,232967,"-",2886732,,"CAGL0C02277g","XP_445275.1",823,"uncharacterized protein CAGL0C02277g"
"chromosome C","NC_006026.1",233339,234424,"+",2886803,,"CAGL0C02299g","XP_445276.1",361,"uncharacterized protein CAGL0C02299g"
"chromosome C","NC_006026.1",234788,235732,"-",2886850,,"CAGL0C02321g","XP_445277.1",314,"uncharacterized protein CAGL0C02321g"
"chromosome C","NC_006026.1",236112,238672,"+",2886858,,"CAGL0C02343g","XP_445278.2",720,"uncharacterized protein CAGL0C02343g"
"chromosome C","NC_006026.1",238940,239122,"-",2886865,,"CAGL0C02365g","XP_445279.1",60,"uncharacterized protein CAGL0C02365g"
"chromosome C","NC_006026.1",239595,240083,"-",2886900,,"CAGL0C02387g","XP_445280.1",162,"uncharacterized protein CAGL0C02387g"
"chromosome C","NC_006026.1",240649,243621,"+",2886735,,"CAGL0C02409g","XP_445281.1",990,"uncharacterized protein CAGL0C02409g"
"chromosome C","NC_006026.1",243792,246581,"-",2886745,,"CAGL0C02431g","XP_445282.1",929,"uncharacterized protein CAGL0C02431g"
"chromosome C","NC_006026.1",247493,248149,"+",2886855,,"CAGL0C02453g","XP_445283.1",218,"uncharacterized protein CAGL0C02453g"
"chromosome C","NC_006026.1",248397,248843,"-",2886809,,"CAGL0C02475g","XP_445284.1",148,"uncharacterized protein CAGL0C02475g"
"chromosome C","NC_006026.1",249146,249643,"+",2886849,,"CAGL0C02497g","XP_445285.1",165,"uncharacterized protein CAGL0C02497g"
"chromosome C","NC_006026.1",253051,254007,"+",2886957,,"CAGL0C02519g","XP_445286.1",318,"uncharacterized protein CAGL0C02519g"
"chromosome C","NC_006026.1",255821,257752,"+",2886866,,"CAGL0C02541g","XP_445287.1",643,"uncharacterized protein CAGL0C02541g"
"chromosome C","NC_006026.1",259114,262965,"+",2886924,,"CAGL0C02563g","XP_445288.1",1283,"uncharacterized protein CAGL0C02563g"
"chromosome C","NC_006026.1",263270,265585,"+",2886919,,"CAGL0C02585g","XP_445289.1",771,"uncharacterized protein CAGL0C02585g"
"chromosome C","NC_006026.1",265852,267885,"+",2886733,,"CAGL0C02607g","XP_445290.1",677,"uncharacterized protein CAGL0C02607g"
"chromosome C","NC_006026.1",268568,268789,"+",9487972,,"CAGL0C02623g","XP_002999524.1",73,"uncharacterized protein CAGL0C02623g"
"chromosome C","NC_006026.1",268999,270051,"-",2886920,,"CAGL0C02629g","XP_445291.1",350,"uncharacterized protein CAGL0C02629g"
"chromosome C","NC_006026.1",270564,271385,"-",2886914,,"CAGL0C02651g","XP_445292.1",273,"uncharacterized protein CAGL0C02651g"
"chromosome C","NC_006026.1",272010,273524,"+",2886915,,"CAGL0C02673g","XP_445293.1",504,"uncharacterized protein CAGL0C02673g"
"chromosome C","NC_006026.1",273699,275081,"-",2886928,,"CAGL0C02695g","XP_445294.1",460,"uncharacterized protein CAGL0C02695g"
"chromosome C","NC_006026.1",275325,276191,"+",2886758,,"CAGL0C02717g","XP_445295.1",288,"uncharacterized protein CAGL0C02717g"
"chromosome C","NC_006026.1",276663,277250,"+",2886823,,"CAGL0C02739g","XP_445296.1",195,"uncharacterized protein CAGL0C02739g"
"chromosome C","NC_006026.1",277506,278147,"-",2886836,,"CAGL0C02761g","XP_445297.1",213,"uncharacterized protein CAGL0C02761g"
"chromosome C","NC_006026.1",278430,279548,"-",2886804,,"CAGL0C02783g","XP_445298.1",372,"uncharacterized protein CAGL0C02783g"
"chromosome C","NC_006026.1",280107,281150,"+",2886857,,"CAGL0C02805g","XP_445299.1",347,"uncharacterized protein CAGL0C02805g"
"chromosome C","NC_006026.1",282197,283513,"+",2886934,,"CAGL0C02827g","XP_445300.1",438,"uncharacterized protein CAGL0C02827g"
"chromosome C","NC_006026.1",283844,284164,"+",2886896,,"CAGL0C02849g","XP_445301.1",106,"uncharacterized protein CAGL0C02849g"
"chromosome C","NC_006026.1",284433,285572,"+",2886864,,"CAGL0C02871g","XP_445302.1",379,"uncharacterized protein CAGL0C02871g"
"chromosome C","NC_006026.1",286017,287966,"-",2886891,,"CAGL0C02893g","XP_445303.1",649,"uncharacterized protein CAGL0C02893g"
"chromosome C","NC_006026.1",290289,291692,"+",2886739,,"CAGL0C02937g","XP_445305.1",467,"uncharacterized protein CAGL0C02937g"
"chromosome C","NC_006026.1",291780,294449,"-",2886830,,"CAGL0C02959g","XP_445306.1",889,"uncharacterized protein CAGL0C02959g"
"chromosome C","NC_006026.1",295005,297008,"+",2886771,,"CAGL0C02981g","XP_445307.1",667,"uncharacterized protein CAGL0C02981g"
"chromosome C","NC_006026.1",297244,297864,"+",2886726,,"CAGL0C03003g","XP_445308.1",206,"uncharacterized protein CAGL0C03003g"
"chromosome C","NC_006026.1",298152,299600,"+",2886728,,"CAGL0C03025g","XP_445309.1",482,"uncharacterized protein CAGL0C03025g"
"chromosome C","NC_006026.1",300099,303182,"+",2886759,,"CAGL0C03047g","XP_445310.1",1027,"uncharacterized protein CAGL0C03047g"
"chromosome C","NC_006026.1",303460,304296,"+",2886782,,"CAGL0C03069g","XP_445311.1",278,"uncharacterized protein CAGL0C03069g"
"chromosome C","NC_006026.1",305020,306099,"+",2886807,,"CAGL0C03113g","XP_445312.1",359,"uncharacterized protein CAGL0C03113g"
"chromosome C","NC_006026.1",306271,309744,"-",2886859,,"CAGL0C03135g","XP_445313.1",1157,"uncharacterized protein CAGL0C03135g"
"chromosome C","NC_006026.1",310371,311018,"-",2886888,,"CAGL0C03179g","XP_445314.1",215,"uncharacterized protein CAGL0C03179g"
"chromosome C","NC_006026.1",311804,321130,"+",2886943,,"CAGL0C03201g","XP_445315.1",3108,"uncharacterized protein CAGL0C03201g"
"chromosome C","NC_006026.1",321831,322592,"+",2886893,,"CAGL0C03223g","XP_445316.1",253,"uncharacterized protein CAGL0C03223g"
"chromosome C","NC_006026.1",323072,323551,"+",2886871,,"CAGL0C03245g","XP_445317.1",159,"uncharacterized protein CAGL0C03245g"
"chromosome C","NC_006026.1",323832,325790,"-",2886899,,"CAGL0C03267g","XP_445318.1",652,"uncharacterized protein CAGL0C03267g"
"chromosome H","NC_006031.1",942183,942890,"+",2888740,,"CAGL0H09636g","XP_447217.1",235,"uncharacterized protein CAGL0H09636g"
